,seed_url,timestamp,collection,title,contentLength
395,http://www.opensourcelisbon.com/,20220201062458,AWP39,http://www.opensourcelisbon.com/,827
396,https://www.opensourcelisbon.com/,20220201062444,AWP39,https://www.opensourcelisbon.com/,890
397,http://opensourcelisbon.com/,20220131204757,AWP39,http://opensourcelisbon.com/,703
398,https://www.opensourcelisbon.com/,20220127184225,AWP39,https://www.opensourcelisbon.com/,892
399,http://opensourcelisbon.com/,20220122110928,AWP39,http://opensourcelisbon.com/,705
400,https://www.opensourcelisbon.com/,20211018033613,AWP38,https://www.opensourcelisbon.com/,151485
401,http://www.opensourcelisbon.com/,20210625145750,AWP37,http://www.opensourcelisbon.com/,862
402,https://www.opensourcelisbon.com/,20210610081321,AWP37,https://www.opensourcelisbon.com/,87035
403,https://www.opensourcelisbon.com/,20210603053007,FAWP45,https://www.opensourcelisbon.com/,86732
404,https://www.opensourcelisbon.com/,20210602050918,FAWP45,https://www.opensourcelisbon.com/,86247
405,https://www.opensourcelisbon.com/,20210531035306,FAWP45,https://www.opensourcelisbon.com/,86534
406,https://www.opensourcelisbon.com/,20210530010620,FAWP45,https://www.opensourcelisbon.com/,86541
407,https://www.opensourcelisbon.com/,20210528233033,FAWP45,https://www.opensourcelisbon.com/,86568
408,https://www.opensourcelisbon.com/,20210528004127,FAWP45,https://www.opensourcelisbon.com/,86518
409,https://www.opensourcelisbon.com/,20210527001632,FAWP45,https://www.opensourcelisbon.com/,92431
410,http://transparencia-pt.org/,20110630225830,AWP11,Transparência na AP,3107
411,http://transparencia-pt.org/,20110520232606,AWP10,Transparência na AP,3105
412,http://transparencia-pt.org/,20110121061306,AWP9,Transparência na AP,3108
413,http://transparencia-pt.org/,20100804013404,AWP8,Transparência na AP,3107
414,http://www.transparencia-pt.org/,20100529172416,AWP7,302 Found,343
415,http://transparencia-pt.org/,20100528160544,AWP7,Transparência na AP,3106
416,http://www.transparencia-pt.org/,20091223052614,AWP6,302 Found,343
417,http://transparencia-pt.org/,20091218220523,AWP6,Transparência na AP,3103
418,http://www.transparencia-pt.org/,20091014012529,AWP5,302 Found,342
419,http://transparencia-pt.org/,20090929194528,AWP5,Transparência na AP,3104
420,http://transparencia-pt.org/,20090914005017,InternetMemory,http://transparencia-pt.org/,905
421,http://transparencia-pt.org/,20090630114627,AWP4,Transparência na AP,3098
422,http://www.descobre.com/,20230123122034,AWP43,http://www.descobre.com/,3592
