,seed_url,timestamp,collection,title,contentLength
77,https://www.revista-programar.info/,20200110180526,FAWP40,https://www.revista-programar.info/,13446
78,https://www.revista-programar.info/,20200110180518,FAWP40,Revista PROGRAMAR | A revista portuguesa de programação,13447
79,http://www.revista-programar.info/,20200110180511,FAWP40,http://www.revista-programar.info/,515
80,https://www.revista-programar.info/,20191219180517,FAWP39,Revista PROGRAMAR | A revista portuguesa de programação,13447
81,http://www.revista-programar.info/,20191218105056,AWP31,http://www.revista-programar.info/,513
82,https://www.revista-programar.info/,20191218105047,AWP31,https://www.revista-programar.info/,669
83,https://www.revista-programar.info/,20191218105043,AWP31,https://www.revista-programar.info/,668
84,https://www.revista-programar.info/,20191218105039,AWP31,https://www.revista-programar.info/,670
85,https://www.revista-programar.info/,20191218105035,AWP31,https://www.revista-programar.info/,670
86,https://www.revista-programar.info/,20191218105032,AWP31,https://www.revista-programar.info/,668
87,https://www.revista-programar.info/,20191214180516,FAWP39,Revista PROGRAMAR | A revista portuguesa de programação,13443
88,https://www.revista-programar.info/,20191213175625,FAWP39,Revista PROGRAMAR | A revista portuguesa de programação,13532
89,https://www.revista-programar.info/,20191128180516,FAWP39,Revista PROGRAMAR | A revista portuguesa de programação,13534
90,https://www.revista-programar.info/,20191027180517,FAWP39,Revista PROGRAMAR | A revista portuguesa de programação,13513
91,https://www.revista-programar.info/,20191015170518,FAWP39,Revista PROGRAMAR | A revista portuguesa de programação,13471
92,http://revista-programar.info/,20191010100331,AWP30,http://revista-programar.info/,517
93,https://www.revista-programar.info/,20191008170526,FAWP39,https://www.revista-programar.info/,13468
94,https://www.revista-programar.info/,20191008170518,FAWP39,Revista PROGRAMAR | A revista portuguesa de programação,13470
95,http://www.revista-programar.info/,20191008170511,FAWP39,http://www.revista-programar.info/,513
96,https://www.revista-programar.info/,20191007170634,FAWP39,https://www.revista-programar.info/,13470
97,https://www.revista-programar.info/,20191007170617,FAWP39,https://www.revista-programar.info/,13472
98,http://www.revista-programar.info/,20191007170510,FAWP39,http://www.revista-programar.info/,513
99,https://www.revista-programar.info/,20191007094722,FAWP39,Revista PROGRAMAR | A revista portuguesa de programação,13470
100,https://www.revista-programar.info/,20191007094640,FAWP39,https://www.revista-programar.info/,13470
101,http://www.revista-programar.info/,20191007094614,FAWP39,http://www.revista-programar.info/,513
102,https://www.revista-programar.info/,20190919192425,AWP30,https://www.revista-programar.info/,671
103,https://www.revista-programar.info/,20190912141436,AWP30,https://www.revista-programar.info/,668
104,https://www.revista-programar.info/,20190909170517,FAWP38,Revista PROGRAMAR | A revista portuguesa de programação,13310
105,https://www.revista-programar.info/,20190905170518,FAWP38,Revista PROGRAMAR | A revista portuguesa de programação,13311
106,https://www.revista-programar.info/,20190905161124,AWP30,https://www.revista-programar.info/,670
107,https://www.revista-programar.info/,20190806170526,FAWP38,https://www.revista-programar.info/,13311
108,https://www.revista-programar.info/,20190806170517,FAWP38,Revista PROGRAMAR | A revista portuguesa de programação,13311
109,http://www.revista-programar.info/,20190806170511,FAWP38,http://www.revista-programar.info/,355
110,https://www.revista-programar.info/,20190730170517,FAWP38,Revista PROGRAMAR | A revista portuguesa de programação,13311
111,https://www.revista-programar.info/,20190715170524,FAWP38,Revista PROGRAMAR | A revista portuguesa de programação,13311
