,full_url,capture_date,original_url
94,https://arquivo.pt/noFrame/replay/20200605085626/http://cvsbook.red-bean.com/,2.02006E+13,http://cvsbook.red-bean.com/
95,https://arquivo.pt/noFrame/replay/20080316200155/http://www.intel.com/opensource/,2.00803E+13,http://www.intel.com/opensource/
96,https://arquivo.pt/noFrame/replay/20091225054442/http://lesliehastings.ifrance.com/java-html-parser.html,2.00912E+13,http://lesliehastings.ifrance.com/java-html-parser.html
97,https://arquivo.pt/noFrame/replay/20200625144438/https://www.dstv.co.za/self-service/,2.02006E+13,https://www.dstv.co.za/self-service/
98,https://arquivo.pt/noFrame/replay/20170608064353/http://www.odoo.com/page/e-commerce,2.01706E+13,http://www.odoo.com/page/e-commerce
99,https://arquivo.pt/noFrame/replay/20080225072905/http://www.intel.com/opensource/,2.00802E+13,http://www.intel.com/opensource/
100,https://arquivo.pt/noFrame/replay/20190930204204/https://appvalley.br.softonic.com/iphone,2.01909E+13,https://appvalley.br.softonic.com/iphone
101,https://arquivo.pt/noFrame/replay/20191016041930/https://virtual-dj-music-mixer.br.softonic.com/android,2.0191E+13,https://virtual-dj-music-mixer.br.softonic.com/android
102,https://arquivo.pt/noFrame/replay/20190327014332/https://appvalley.softonic.com.br/iphone,2.01903E+13,https://appvalley.softonic.com.br/iphone
103,https://arquivo.pt/noFrame/replay/20081021171406/http://www.crie.min-edu.pt/index.php?action=view&id=273&date_id=349&module=calendarmodule&section=9,2.0081E+13,http://www.crie.min-edu.pt/index.php?action=view&id=273&date_id=349&module=calendarmodule&section=9
104,https://arquivo.pt/noFrame/replay/20190327064230/https://virtual-dj-music-mixer.softonic.com.br/android,2.01903E+13,https://virtual-dj-music-mixer.softonic.com.br/android
105,https://arquivo.pt/noFrame/replay/20200602075550/https://virtual-dj-music-mixer.softonic.com.br/android,2.02006E+13,https://virtual-dj-music-mixer.softonic.com.br/android
106,https://arquivo.pt/noFrame/replay/20200103161042/https://appvalley.br.softonic.com/iphone,2.02001E+13,https://appvalley.br.softonic.com/iphone
107,https://arquivo.pt/noFrame/replay/20100805002034/http://softlivre.crie.min-edu.pt/,2.01008E+13,http://softlivre.crie.min-edu.pt/
108,https://arquivo.pt/noFrame/replay/20110523190320/http://pt.wikipedia.org/wiki/Software_livre,2.01105E+13,http://pt.wikipedia.org/wiki/Software_livre
109,https://arquivo.pt/noFrame/replay/20090627094719/http://www.fsf.org/,2.00906E+13,http://www.fsf.org/
110,https://arquivo.pt/noFrame/replay/20091224123032/http://pt.wikipedia.org/wiki/Software_livre,2.00912E+13,http://pt.wikipedia.org/wiki/Software_livre
111,https://arquivo.pt/noFrame/replay/20090925032109/http://softlivre.crie.min-edu.pt/,2.00909E+13,http://softlivre.crie.min-edu.pt/
112,https://arquivo.pt/noFrame/replay/20200103174125/https://virtual-dj-music-mixer.br.softonic.com/android,2.02001E+13,https://virtual-dj-music-mixer.br.softonic.com/android
113,https://arquivo.pt/noFrame/replay/20110126094830/http://www.fsf.org/,2.01101E+13,http://www.fsf.org/
114,https://arquivo.pt/noFrame/replay/20100803151632/http://www.softwarelivre.citiap.gov.pt/,2.01008E+13,http://www.softwarelivre.citiap.gov.pt/
115,https://arquivo.pt/noFrame/replay/20100805002034/http://softwarelivre.sapo.pt/,2.01008E+13,http://softwarelivre.sapo.pt/
116,https://arquivo.pt/noFrame/replay/20120120185912/http://blog.softwarelivre.sapo.pt/,2.01201E+13,http://blog.softwarelivre.sapo.pt/
117,https://arquivo.pt/noFrame/replay/20110120190851/http://blog.softwarelivre.sapo.pt/,2.01101E+13,http://blog.softwarelivre.sapo.pt/
118,https://arquivo.pt/noFrame/replay/20190320055330/http://www.gnu.org/philosophy/free-sw.html,2.01903E+13,http://www.gnu.org/philosophy/free-sw.html
119,https://arquivo.pt/noFrame/replay/20091219082600/http://www.ansol.org/,2.00912E+13,http://www.ansol.org/
120,https://arquivo.pt/noFrame/replay/20200103162602/https://foxit-reader.br.softonic.com/mac,2.02001E+13,https://foxit-reader.br.softonic.com/mac
121,https://arquivo.pt/noFrame/replay/20110121103443/http://softwarelivre.sapo.pt/,2.01101E+13,http://softwarelivre.sapo.pt/
122,https://arquivo.pt/noFrame/replay/20200605001320/http://www.gnu.org/philosophy/free-sw.html,2.02006E+13,http://www.gnu.org/philosophy/free-sw.html
123,https://arquivo.pt/noFrame/replay/20110122191642/http://www.softwarelivre.citiap.gov.pt/,2.01101E+13,http://www.softwarelivre.citiap.gov.pt/
124,https://arquivo.pt/noFrame/replay/20091002224900/http://ansol.org/,2.0091E+13,http://ansol.org/
125,https://arquivo.pt/noFrame/replay/20090525141003/http://www.ansol.org/,2.00905E+13,http://www.ansol.org/
126,https://arquivo.pt/noFrame/replay/20081021171308/http://www.crie.min-edu.pt/index.php?action=view&id=270&date_id=346&module=calendarmodule&section=9,2.0081E+13,http://www.crie.min-edu.pt/index.php?action=view&id=270&date_id=346&module=calendarmodule&section=9
127,https://arquivo.pt/noFrame/replay/20120123114603/http://ansol.org/,2.01201E+13,http://ansol.org/
128,https://arquivo.pt/noFrame/replay/20190402110841/https://brasil.elpais.com/tag/software_libre,2.01904E+13,https://brasil.elpais.com/tag/software_libre
129,https://arquivo.pt/noFrame/replay/20091004012247/http://pt-br.wordpress.com/tag/software-livre/,2.0091E+13,http://pt-br.wordpress.com/tag/software-livre/
130,https://arquivo.pt/noFrame/replay/20190909121028/http://softwarelivre.org/,2.01909E+13,http://softwarelivre.org/
131,https://arquivo.pt/noFrame/replay/20191014044052/https://en.wikipedia.org/wiki/Free_software,2.0191E+13,https://en.wikipedia.org/wiki/Free_software
132,https://arquivo.pt/noFrame/replay/20080219111730/http://plone.org/,2.00802E+13,http://plone.org/
133,https://arquivo.pt/noFrame/replay/20100804074918/http://www.ensinolivre.pt/,2.01008E+13,http://www.ensinolivre.pt/
134,https://arquivo.pt/noFrame/replay/20090630111849/http://www.softwarelivre.org/,2.00906E+13,http://www.softwarelivre.org/
135,https://arquivo.pt/noFrame/replay/20080316105211/http://plone.org/,2.00803E+13,http://plone.org/
136,https://arquivo.pt/noFrame/replay/20190324100237/http://sleducacional.org/,2.01903E+13,http://sleducacional.org/
137,https://arquivo.pt/noFrame/replay/20190324100124/http://softwarelivre.org/,2.01903E+13,http://softwarelivre.org/
138,https://arquivo.pt/noFrame/replay/20160212005721/http://www.ansol.pt/,2.01602E+13,http://www.ansol.pt/
139,https://arquivo.pt/noFrame/replay/20050704184609/http://www.softwarelivre.org/,2.00507E+13,http://www.softwarelivre.org/
140,https://arquivo.pt/noFrame/replay/20050704170221/http://fisl.softwarelivre.org/6.0/,2.00507E+13,http://fisl.softwarelivre.org/6.0/
141,https://arquivo.pt/noFrame/replay/20160211053528/http://www.softwarelivre.gov.pt/,2.01602E+13,http://www.softwarelivre.gov.pt/
142,https://arquivo.pt/noFrame/replay/20180716235209/http://sleducacional.org/,2.01807E+13,http://sleducacional.org/
143,https://arquivo.pt/noFrame/replay/20050704170220/http://fisl.softwarelivre.org/,2.00507E+13,http://fisl.softwarelivre.org/
144,https://arquivo.pt/noFrame/replay/20110121103444/http://softwarelivre.citiap.gov.pt/,2.01101E+13,http://softwarelivre.citiap.gov.pt/
145,https://arquivo.pt/noFrame/replay/20200602055956/https://gmail-go.softonic.com.br/android,2.02006E+13,https://gmail-go.softonic.com.br/android
146,https://arquivo.pt/noFrame/replay/20100805002038/http://softwarelivre.citiap.gov.pt/,2.01008E+13,http://softwarelivre.citiap.gov.pt/
147,https://arquivo.pt/noFrame/replay/20090930071124/http://www.escolaslivres.org/?q=node/11,2.00909E+13,http://www.escolaslivres.org/?q=node/11
148,https://arquivo.pt/noFrame/replay/20150424035616/http://www.softwarelivre.gov.pt/,2.01504E+13,http://www.softwarelivre.gov.pt/
149,https://arquivo.pt/noFrame/replay/20131106213302/http://www.ensinolivre.pt/,2.01311E+13,http://www.ensinolivre.pt/
150,https://arquivo.pt/noFrame/replay/20191206050415/http://confoa.rcaap.pt/2017/,2.01912E+13,http://confoa.rcaap.pt/2017/
151,https://arquivo.pt/noFrame/replay/20200909013416/https://www.gbif.pt/node/506?language=pt-pt,2.02009E+13,https://www.gbif.pt/node/506?language=pt-pt
152,https://arquivo.pt/noFrame/replay/20170801210852/http://confoa.rcaap.pt/2017/,2.01708E+13,http://confoa.rcaap.pt/2017/
153,https://arquivo.pt/noFrame/replay/20200407084603/http://projecto.rcaap.pt/,2.02004E+13,http://projecto.rcaap.pt/
154,https://arquivo.pt/noFrame/replay/20191207085558/http://projecto.rcaap.pt/,2.01912E+13,http://projecto.rcaap.pt/
155,https://arquivo.pt/noFrame/replay/20181013185344/https://www.fct.pt/documentos/PoliticaAcessoAberto_Publicacoes.pdf,2.0181E+13,https://www.fct.pt/documentos/PoliticaAcessoAberto_Publicacoes.pdf
156,https://arquivo.pt/noFrame/replay/20170222193416/https://www.fct.pt/documentos/PoliticaAcessoAberto_Publicacoes.pdf,2.01702E+13,https://www.fct.pt/documentos/PoliticaAcessoAberto_Publicacoes.pdf
157,https://arquivo.pt/noFrame/replay/20190322124918/https://www.rcaap.pt/,2.01903E+13,https://www.rcaap.pt/
158,https://arquivo.pt/noFrame/replay/20200306031343/http://www.gbif.pt/node/17,2.02003E+13,http://www.gbif.pt/node/17
159,https://arquivo.pt/noFrame/replay/20170807060603/http://www.rcaap.pt/%22%20%5Ct%20%22_blank,2.01708E+13,http://www.rcaap.pt/%22%20%5Ct%20%22_blank
160,https://arquivo.pt/noFrame/replay/20090926151809/http://www.umic.pt/index.php?option=com_content&task=view&id=3079&Itemid=212,2.00909E+13,http://www.umic.pt/index.php?option=com_content&task=view&id=3079&Itemid=212
161,https://arquivo.pt/noFrame/replay/20191209011948/http://www.umic.pt/index.php?option=com_content&task=view&id=3079&Itemid=212,2.01912E+13,http://www.umic.pt/index.php?option=com_content&task=view&id=3079&Itemid=212
162,https://arquivo.pt/noFrame/replay/20170302122918/http://siiue.uevora.pt/files/anexo_informacao/34973,2.01703E+13,http://siiue.uevora.pt/files/anexo_informacao/34973
163,https://arquivo.pt/noFrame/replay/20160613172939/http://siiue.uevora.pt/files/anexo_informacao/34973,2.01606E+13,http://siiue.uevora.pt/files/anexo_informacao/34973
164,https://arquivo.pt/noFrame/replay/20170805002155/http://projeto.rcaap.pt/,2.01708E+13,http://projeto.rcaap.pt/
165,https://arquivo.pt/noFrame/replay/20200110154147/https://www.coar-repositories.org/,2.02001E+13,https://www.coar-repositories.org/
166,https://arquivo.pt/noFrame/replay/20171211152417/http://projeto.rcaap.pt/,2.01712E+13,http://projeto.rcaap.pt/
167,https://arquivo.pt/noFrame/replay/20190402173914/https://moodle.fct.unl.pt/pluginfile.php/369275/mod_resource/content/16/index.html,2.01904E+13,https://moodle.fct.unl.pt/pluginfile.php/369275/mod_resource/content/16/index.html
168,https://arquivo.pt/noFrame/replay/20200307134956/https://moodle.fct.unl.pt/pluginfile.php/369275/mod_resource/content/16/index.html,2.02003E+13,https://moodle.fct.unl.pt/pluginfile.php/369275/mod_resource/content/16/index.html
169,https://arquivo.pt/noFrame/replay/20110703083935/http://www.rum.pt/index.php?option=com_conteudo&task=full_item&section=4&item=26200,2.01107E+13,http://www.rum.pt/index.php?option=com_conteudo&task=full_item&section=4&item=26200
170,https://arquivo.pt/noFrame/replay/20170221180024/http://www.acessolivre.pt/semana/,2.01702E+13,http://www.acessolivre.pt/semana/
171,https://arquivo.pt/noFrame/replay/20180719112319/https://www.coar-repositories.org/,2.01807E+13,https://www.coar-repositories.org/
172,https://arquivo.pt/noFrame/replay/20171212201517/http://www.acessoaberto.pt/confoa2012,2.01712E+13,http://www.acessoaberto.pt/confoa2012
173,https://arquivo.pt/noFrame/replay/20160210130642/http://www.acessolivre.pt/semana/,2.01602E+13,http://www.acessolivre.pt/semana/
